问题名称：C07_C08
运行次数	迭代次数	个体序号	目标1值	目标2值	是否可行	
6	5	79	3.40631e+11	3.40631e+11	0
6	5	80	3.01734e+11	3.01734e+11	0
6	5	81	3.46445e+11	3.46445e+11	0
6	5	82	2.2973e+11	2.2973e+11	0
6	5	83	1.88028e+11	1.88028e+11	0
6	5	84	2.47367e+11	2.47367e+11	0
6	5	85	2.43048e+11	2.43048e+11	0
6	5	86	2.59625e+11	2.59625e+11	0
6	5	87	3.7085e+11	3.7085e+11	0
6	5	88	2.88321e+11	2.88321e+11	0
6	5	89	2.28526e+11	2.28526e+11	0
6	5	90	2.96739e+11	2.96739e+11	0
6	5	91	3.35849e+11	3.35849e+11	0
6	5	92	5.22131e+11	5.22131e+11	0
6	5	93	4.19865e+11	4.19865e+11	0
6	5	94	3.39621e+11	3.39621e+11	0
6	5	95	5.60734e+11	5.60734e+11	0
6	5	96	4.91731e+11	4.91731e+11	0
6	5	97	4.04539e+11	4.04539e+11	0
6	5	98	5.2279e+11	5.2279e+11	0
6	5	99	2.99615e+11	2.99615e+11	0
7	6	0	1.83644e+11	1.83644e+11	1
7	6	1	1.84435e+11	1.84435e+11	1
7	6	2	2.32616e+11	2.32616e+11	1
7	6	3	2.47844e+11	2.47844e+11	1
7	6	4	2.55382e+11	2.55382e+11	1
7	6	5	3.09195e+11	3.09195e+11	1
7	6	6	3.37719e+11	3.37719e+11	1
7	6	7	3.44682e+11	3.44682e+11	1
7	6	8	3.2465e+11	3.2465e+11	0
7	6	9	3.65596e+11	3.65596e+11	0
7	6	10	1.1684e+11	1.1684e+11	0
7	6	11	1.84693e+11	1.84693e+11	0
7	6	12	3.14403e+11	3.14403e+11	0
7	6	13	2.68694e+11	2.68694e+11	0
7	6	14	4.7722e+11	4.7722e+11	0
7	6	15	3.03169e+11	3.03169e+11	0
7	6	16	1.09984e+11	1.09984e+11	0
7	6	17	2.94552e+11	2.94552e+11	0
7	6	18	2.41987e+11	2.41987e+11	0
7	6	19	3.61727e+11	3.61727e+11	0
7	6	20	3.75845e+11	3.75845e+11	0
7	6	21	2.53696e+11	2.53696e+11	0
7	6	22	3.49308e+11	3.49308e+11	0
7	6	23	2.67932e+11	2.67932e+11	0
7	6	24	1.76679e+11	1.76679e+11	0
7	6	25	2.7426e+11	2.7426e+11	0
7	6	26	1.71722e+11	1.71722e+11	0
7	6	27	2.34671e+11	2.34671e+11	0
7	6	28	2.81084e+11	2.81084e+11	0
7	6	29	2.94995e+11	2.94995e+11	0
7	6	30	2.11234e+11	2.11234e+11	0
7	6	31	4.05666e+11	4.05666e+11	0
7	6	32	3.49514e+11	3.49514e+11	0
7	6	33	2.3139e+11	2.3139e+11	0
7	6	34	3.1767e+11	3.1767e+11	0
7	6	35	1.26481e+11	1.26481e+11	0
7	6	36	2.85477e+11	2.85477e+11	0
7	6	37	1.31969e+11	1.31969e+11	0
7	6	38	2.58863e+11	2.58863e+11	0
7	6	39	2.41844e+11	2.41844e+11	0
7	6	40	2.4211e+11	2.4211e+11	0
7	6	41	1.12655e+11	1.12655e+11	0
7	6	42	2.00329e+11	2.00329e+11	0
7	6	43	3.41137e+11	3.41137e+11	0
7	6	44	2.83825e+11	2.83825e+11	0
7	6	45	3.76968e+11	3.76968e+11	0
7	6	46	3.17359e+11	3.17359e+11	0
7	6	47	2.16431e+11	2.16431e+11	0
7	6	48	5.59826e+11	5.59826e+11	0
7	6	49	5.15083e+11	5.15083e+11	0
7	6	50	2.8159e+11	2.8159e+11	0
7	6	51	3.79154e+11	3.79154e+11	0
7	6	52	2.79942e+11	2.79942e+11	0
7	6	53	3.0305e+11	3.0305e+11	0
7	6	54	1.39813e+11	1.39813e+11	0
7	6	55	2.85141e+11	2.85141e+11	0
7	6	56	2.54644e+11	2.54644e+11	0
7	6	57	2.52446e+11	2.52446e+11	0
7	6	58	2.05749e+11	2.05749e+11	0
7	6	59	2.3733e+11	2.3733e+11	0
7	6	60	2.97683e+11	2.97683e+11	0
7	6	61	2.65996e+11	2.65996e+11	0
7	6	62	2.31362e+11	2.31362e+11	0
7	6	63	2.54812e+11	2.54812e+11	0
7	6	64	2.1126e+11	2.1126e+11	0
7	6	65	3.35849e+11	3.35849e+11	0
7	6	66	4.38183e+11	4.38183e+11	0
7	6	67	4.73456e+11	4.73456e+11	0
7	6	68	5.2279e+11	5.2279e+11	0
7	6	69	4.26323e+11	4.26323e+11	0
7	6	70	2.04285e+11	2.04285e+11	0
7	6	71	4.36131e+11	4.36131e+11	0
7	6	72	1.75273e+11	1.75273e+11	0
7	6	73	2.8195e+11	2.8195e+11	0
7	6	74	3.65341e+11	3.65341e+11	0
7	6	75	2.73963e+11	2.73963e+11	0
7	6	76	3.8348e+11	3.8348e+11	0
7	6	77	3.55497e+11	3.55497e+11	0
7	6	78	4.45875e+11	4.45875e+11	0
7	6	79	3.86287e+11	3.86287e+11	0
7	6	80	2.05532e+11	2.05532e+11	0
7	6	81	3.40631e+11	3.40631e+11	0
7	6	82	3.01734e+11	3.01734e+11	0
7	6	83	3.46445e+11	3.46445e+11	0
7	6	84	2.2973e+11	2.2973e+11	0
7	6	85	2.47367e+11	2.47367e+11	0
7	6	86	1.88028e+11	1.88028e+11	0
7	6	87	2.43048e+11	2.43048e+11	0
7	6	88	3.7085e+11	3.7085e+11	0
7	6	89	2.59625e+11	2.59625e+11	0
7	6	90	2.88321e+11	2.88321e+11	0
7	6	91	2.28526e+11	2.28526e+11	0
7	6	92	2.96739e+11	2.96739e+11	0
7	6	93	5.22131e+11	5.22131e+11	0
7	6	94	4.19865e+11	4.19865e+11	0
7	6	95	3.68389e+11	3.68389e+11	0
7	6	96	3.39621e+11	3.39621e+11	0
7	6	97	3.60759e+11	3.60759e+11	0
7	6	98	3.48867e+11	3.48867e+11	0
7	6	99	4.91731e+11	4.91731e+11	0
8	7	0	1.83644e+11	1.83644e+11	1
8	7	1	1.84435e+11	1.84435e+11	1
8	7	2	2.32616e+11	2.32616e+11	1
8	7	3	2.47844e+11	2.47844e+11	1
8	7	4	2.55382e+11	2.55382e+11	1
8	7	5	3.09195e+11	3.09195e+11	1
8	7	6	3.37719e+11	3.37719e+11	1
8	7	7	3.44682e+11	3.44682e+11	1
8	7	8	3.2465e+11	3.2465e+11	0
8	7	9	3.65596e+11	3.65596e+11	0
8	7	10	3.14403e+11	3.14403e+11	0
8	7	11	4.7722e+11	4.7722e+11	0
8	7	12	1.1684e+11	1.1684e+11	0
8	7	13	1.84693e+11	1.84693e+11	0
8	7	14	2.68694e+11	2.68694e+11	0
8	7	15	3.03169e+11	3.03169e+11	0
8	7	16	1.09984e+11	1.09984e+11	0
8	7	17	2.94552e+11	2.94552e+11	0
8	7	18	3.61727e+11	3.61727e+11	0
8	7	19	2.41987e+11	2.41987e+11	0
8	7	20	3.75845e+11	3.75845e+11	0
8	7	21	2.53696e+11	2.53696e+11	0
8	7	22	3.49308e+11	3.49308e+11	0
8	7	23	2.67932e+11	2.67932e+11	0
8	7	24	2.7426e+11	2.7426e+11	0
8	7	25	1.76679e+11	1.76679e+11	0
8	7	26	2.81084e+11	2.81084e+11	0
8	7	27	2.34671e+11	2.34671e+11	0
8	7	28	1.71722e+11	1.71722e+11	0
8	7	29	2.94995e+11	2.94995e+11	0
8	7	30	3.48867e+11	3.48867e+11	0
8	7	31	4.05666e+11	4.05666e+11	0
8	7	32	2.11234e+11	2.11234e+11	0
8	7	33	3.49514e+11	3.49514e+11	0
8	7	34	3.1767e+11	3.1767e+11	0
8	7	35	2.3139e+11	2.3139e+11	0
8	7	36	1.26481e+11	1.26481e+11	0
8	7	37	2.85477e+11	2.85477e+11	0
8	7	38	1.31969e+11	1.31969e+11	0
8	7	39	2.58863e+11	2.58863e+11	0
8	7	40	2.41844e+11	2.41844e+11	0
8	7	41	2.4211e+11	2.4211e+11	0
8	7	42	3.41137e+11	3.41137e+11	0
8	7	43	1.12655e+11	1.12655e+11	0
8	7	44	2.00329e+11	2.00329e+11	0
8	7	45	2.83825e+11	2.83825e+11	0
8	7	46	3.76968e+11	3.76968e+11	0
8	7	47	5.59826e+11	5.59826e+11	0
8	7	48	3.17359e+11	3.17359e+11	0
8	7	49	5.15083e+11	5.15083e+11	0
8	7	50	2.16431e+11	2.16431e+11	0
8	7	51	3.79154e+11	3.79154e+11	0
8	7	52	2.8159e+11	2.8159e+11	0
8	7	53	2.79942e+11	2.79942e+11	0
8	7	54	3.0305e+11	3.0305e+11	0
8	7	55	2.85141e+11	2.85141e+11	0
8	7	56	1.39813e+11	1.39813e+11	0
8	7	57	2.54644e+11	2.54644e+11	0
8	7	58	2.52446e+11	2.52446e+11	0
8	7	59	2.05749e+11	2.05749e+11	0
8	7	60	2.3733e+11	2.3733e+11	0
8	7	61	2.97683e+11	2.97683e+11	0
8	7	62	2.65996e+11	2.65996e+11	0
8	7	63	2.31362e+11	2.31362e+11	0
8	7	64	4.38183e+11	4.38183e+11	0
8	7	65	3.35849e+11	3.35849e+11	0
8	7	66	2.54812e+11	2.54812e+11	0
8	7	67	2.1126e+11	2.1126e+11	0
8	7	68	5.2279e+11	5.2279e+11	0
8	7	69	4.73456e+11	4.73456e+11	0
8	7	70	4.26323e+11	4.26323e+11	0
8	7	71	4.36131e+11	4.36131e+11	0
8	7	72	2.04285e+11	2.04285e+11	0
8	7	73	3.65341e+11	3.65341e+11	0
8	7	74	2.8195e+11	2.8195e+11	0
8	7	75	1.75273e+11	1.75273e+11	0
8	7	76	4.45875e+11	4.45875e+11	0
8	7	77	3.8348e+11	3.8348e+11	0
8	7	78	3.55497e+11	3.55497e+11	0
8	7	79	2.73963e+11	2.73963e+11	0
8	7	80	3.86287e+11	3.86287e+11	0
8	7	81	3.40631e+11	3.40631e+11	0
8	7	82	2.05532e+11	2.05532e+11	0
8	7	83	3.01734e+11	3.01734e+11	0
8	7	84	3.46445e+11	3.46445e+11	0
8	7	85	2.2973e+11	2.2973e+11	0
8	7	86	2.47367e+11	2.47367e+11	0
8	7	87	1.88028e+11	1.88028e+11	0
8	7	88	3.68389e+11	3.68389e+11	0
8	7	89	2.43048e+11	2.43048e+11	0
8	7	90	3.7085e+11	3.7085e+11	0
8	7	91	3.60759e+11	3.60759e+11	0
8	7	92	2.59625e+11	2.59625e+11	0
8	7	93	5.22131e+11	5.22131e+11	0
8	7	94	2.88321e+11	2.88321e+11	0
8	7	95	3.41646e+11	3.41646e+11	0
8	7	96	3.08257e+11	3.08257e+11	1
8	7	97	2.96739e+11	2.96739e+11	0
8	7	98	3.04336e+11	3.04336e+11	0
8	7	99	2.23335e+11	2.23335e+11	0
9	8	0	1.83644e+11	1.83644e+11	1
9	8	1	1.84435e+11	1.84435e+11	1
9	8	2	2.32616e+11	2.32616e+11	1
9	8	3	2.47844e+11	2.47844e+11	1
9	8	4	2.55382e+11	2.55382e+11	1
9	8	5	3.08257e+11	3.08257e+11	1
9	8	6	3.09195e+11	3.09195e+11	1
9	8	7	3.37719e+11	3.37719e+11	1
9	8	8	3.44682e+11	3.44682e+11	1
9	8	9	3.2465e+11	3.2465e+11	0
9	8	10	3.65596e+11	3.65596e+11	0
9	8	11	4.7722e+11	4.7722e+11	0
9	8	12	3.14403e+11	3.14403e+11	0
9	8	13	1.84693e+11	1.84693e+11	0
9	8	14	1.1684e+11	1.1684e+11	0
9	8	15	2.68694e+11	2.68694e+11	0
9	8	16	3.03169e+11	3.03169e+11	0
9	8	17	2.94552e+11	2.94552e+11	0
9	8	18	1.09984e+11	1.09984e+11	0
9	8	19	3.61727e+11	3.61727e+11	0
9	8	20	3.75845e+11	3.75845e+11	0
9	8	21	2.41987e+11	2.41987e+11	0
9	8	22	2.53696e+11	2.53696e+11	0
9	8	23	3.49308e+11	3.49308e+11	0
9	8	24	2.67932e+11	2.67932e+11	0
9	8	25	2.7426e+11	2.7426e+11	0
9	8	26	1.76679e+11	1.76679e+11	0
9	8	27	3.41646e+11	3.41646e+11	0
9	8	28	2.81084e+11	2.81084e+11	0
9	8	29	2.34671e+11	2.34671e+11	0
9	8	30	1.71722e+11	1.71722e+11	0
9	8	31	2.94995e+11	2.94995e+11	0
9	8	32	3.48867e+11	3.48867e+11	0
9	8	33	4.05666e+11	4.05666e+11	0
9	8	34	2.11234e+11	2.11234e+11	0
9	8	35	3.49514e+11	3.49514e+11	0
9	8	36	3.1767e+11	3.1767e+11	0
9	8	37	2.3139e+11	2.3139e+11	0
9	8	38	2.85477e+11	2.85477e+11	0
9	8	39	1.26481e+11	1.26481e+11	0
9	8	40	2.58863e+11	2.58863e+11	0
9	8	41	1.31969e+11	1.31969e+11	0
9	8	42	2.41844e+11	2.41844e+11	0
9	8	43	3.41137e+11	3.41137e+11	0
9	8	44	2.4211e+11	2.4211e+11	0
9	8	45	2.00329e+11	2.00329e+11	0
9	8	46	1.12655e+11	1.12655e+11	0
9	8	47	5.59826e+11	5.59826e+11	0
9	8	48	2.83825e+11	2.83825e+11	0
9	8	49	5.15083e+11	5.15083e+11	0
9	8	50	3.76968e+11	3.76968e+11	0
9	8	51	3.17359e+11	3.17359e+11	0
9	8	52	3.79154e+11	3.79154e+11	0
9	8	53	2.16431e+11	2.16431e+11	0
9	8	54	2.8159e+11	2.8159e+11	0
9	8	55	2.79942e+11	2.79942e+11	0
9	8	56	3.0305e+11	3.0305e+11	0
9	8	57	2.85141e+11	2.85141e+11	0
9	8	58	2.54644e+11	2.54644e+11	0
9	8	59	1.39813e+11	1.39813e+11	0
9	8	60	2.52446e+11	2.52446e+11	0
9	8	61	2.05749e+11	2.05749e+11	0
9	8	62	2.3733e+11	2.3733e+11	0
9	8	63	2.97683e+11	2.97683e+11	0
9	8	64	2.23335e+11	2.23335e+11	0
9	8	65	2.65996e+11	2.65996e+11	0
9	8	66	4.38183e+11	4.38183e+11	0
9	8	67	2.31362e+11	2.31362e+11	0
9	8	68	3.35849e+11	3.35849e+11	0
9	8	69	5.2279e+11	5.2279e+11	0
9	8	70	2.54812e+11	2.54812e+11	0
9	8	71	4.73456e+11	4.73456e+11	0
9	8	72	2.1126e+11	2.1126e+11	0
9	8	73	4.26323e+11	4.26323e+11	0
9	8	74	4.36131e+11	4.36131e+11	0
9	8	75	2.04285e+11	2.04285e+11	0
9	8	76	3.65341e+11	3.65341e+11	0
9	8	77	3.04336e+11	3.04336e+11	0
9	8	78	2.8195e+11	2.8195e+11	0
9	8	79	4.45875e+11	4.45875e+11	0
9	8	80	3.8348e+11	3.8348e+11	0
9	8	81	1.75273e+11	1.75273e+11	0
9	8	82	3.55497e+11	3.55497e+11	0
9	8	83	3.86287e+11	3.86287e+11	0
9	8	84	2.73963e+11	2.73963e+11	0
9	8	85	3.40631e+11	3.40631e+11	0
9	8	86	2.05532e+11	2.05532e+11	0
9	8	87	3.01734e+11	3.01734e+11	0
9	8	88	3.46445e+11	3.46445e+11	0
9	8	89	2.2973e+11	2.2973e+11	0
9	8	90	2.47367e+11	2.47367e+11	0
9	8	91	3.68389e+11	3.68389e+11	0
9	8	92	1.88028e+11	1.88028e+11	0
9	8	93	2.27719e+11	2.27719e+11	0
9	8	94	2.52879e+11	2.52879e+11	0
9	8	95	2.43048e+11	2.43048e+11	0
9	8	96	3.7085e+11	3.7085e+11	0
9	8	97	3.97296e+11	3.97296e+11	0
9	8	98	4.29178e+11	4.29178e+11	0
9	8	99	4.15588e+11	4.15588e+11	0
10	9	0	1.83644e+11	1.83644e+11	1
10	9	1	1.84435e+11	1.84435e+11	1
10	9	2	2.32616e+11	2.32616e+11	1
10	9	3	2.47844e+11	2.47844e+11	1
10	9	4	2.55382e+11	2.55382e+11	1
10	9	5	3.08257e+11	3.08257e+11	1
10	9	6	3.09195e+11	3.09195e+11	1
10	9	7	3.37719e+11	3.37719e+11	1
10	9	8	3.44682e+11	3.44682e+11	1
10	9	9	3.2465e+11	3.2465e+11	0
10	9	10	3.65596e+11	3.65596e+11	0
10	9	11	4.7722e+11	4.7722e+11	0
10	9	12	3.14403e+11	3.14403e+11	0
10	9	13	1.84693e+11	1.84693e+11	0
10	9	14	2.68694e+11	2.68694e+11	0
10	9	15	1.1684e+11	1.1684e+11	0
10	9	16	3.03169e+11	3.03169e+11	0
10	9	17	2.94552e+11	2.94552e+11	0
10	9	18	3.61727e+11	3.61727e+11	0
10	9	19	3.75845e+11	3.75845e+11	0
10	9	20	1.09984e+11	1.09984e+11	0
10	9	21	2.41987e+11	2.41987e+11	0
10	9	22	3.49308e+11	3.49308e+11	0
10	9	23	2.53696e+11	2.53696e+11	0
10	9	24	2.67932e+11	2.67932e+11	0
10	9	25	2.7426e+11	2.7426e+11	0
10	9	26	3.41646e+11	3.41646e+11	0
10	9	27	1.76679e+11	1.76679e+11	0
10	9	28	2.81084e+11	2.81084e+11	0
10	9	29	2.34671e+11	2.34671e+11	0
10	9	30	1.71722e+11	1.71722e+11	0
10	9	31	2.94995e+11	2.94995e+11	0
10	9	32	3.48867e+11	3.48867e+11	0
10	9	33	4.05666e+11	4.05666e+11	0
10	9	34	3.49514e+11	3.49514e+11	0
10	9	35	2.11234e+11	2.11234e+11	0
10	9	36	3.1767e+11	3.1767e+11	0
10	9	37	2.3139e+11	2.3139e+11	0
10	9	38	2.85477e+11	2.85477e+11	0
10	9	39	1.26481e+11	1.26481e+11	0
10	9	40	2.58863e+11	2.58863e+11	0
10	9	41	3.41137e+11	3.41137e+11	0
10	9	42	2.41844e+11	2.41844e+11	0
10	9	43	1.31969e+11	1.31969e+11	0
10	9	44	2.4211e+11	2.4211e+11	0
10	9	45	2.00329e+11	2.00329e+11	0
10	9	46	5.59826e+11	5.59826e+11	0
10	9	47	1.12655e+11	1.12655e+11	0
10	9	48	5.15083e+11	5.15083e+11	0
10	9	49	3.76968e+11	3.76968e+11	0
10	9	50	2.52879e+11	2.52879e+11	0
10	9	51	2.83825e+11	2.83825e+11	0
10	9	52	3.17359e+11	3.17359e+11	0
10	9	53	3.79154e+11	3.79154e+11	0
10	9	54	2.16431e+11	2.16431e+11	0
10	9	55	2.8159e+11	2.8159e+11	0
10	9	56	2.79942e+11	2.79942e+11	0
10	9	57	3.0305e+11	3.0305e+11	0
10	9	58	2.85141e+11	2.85141e+11	0
10	9	59	2.54644e+11	2.54644e+11	0
10	9	60	1.39813e+11	1.39813e+11	0
10	9	61	2.52446e+11	2.52446e+11	0
10	9	62	2.3733e+11	2.3733e+11	0
10	9	63	2.05749e+11	2.05749e+11	0
10	9	64	2.97683e+11	2.97683e+11	0
10	9	65	2.23335e+11	2.23335e+11	0
10	9	66	2.65996e+11	2.65996e+11	0
10	9	67	4.38183e+11	4.38183e+11	0
10	9	68	5.2279e+11	5.2279e+11	0
10	9	69	3.35849e+11	3.35849e+11	0
10	9	70	4.73456e+11	4.73456e+11	0
10	9	71	2.31362e+11	2.31362e+11	0
10	9	72	2.54812e+11	2.54812e+11	0
10	9	73	4.26323e+11	4.26323e+11	0
10	9	74	2.1126e+11	2.1126e+11	0
10	9	75	4.36131e+11	4.36131e+11	0
10	9	76	3.65341e+11	3.65341e+11	0
10	9	77	2.04285e+11	2.04285e+11	0
10	9	78	3.04336e+11	3.04336e+11	0
10	9	79	4.45875e+11	4.45875e+11	0
10	9	80	2.8195e+11	2.8195e+11	0
10	9	81	3.8348e+11	3.8348e+11	0
10	9	82	3.55497e+11	3.55497e+11	0
10	9	83	3.86287e+11	3.86287e+11	0
10	9	84	1.75273e+11	1.75273e+11	0
10	9	85	2.73963e+11	2.73963e+11	0
10	9	86	3.40631e+11	3.40631e+11	0
10	9	87	2.05532e+11	2.05532e+11	0
10	9	88	3.46445e+11	3.46445e+11	0
10	9	89	3.01734e+11	3.01734e+11	0
10	9	90	4.15588e+11	4.15588e+11	0
10	9	91	2.2973e+11	2.2973e+11	0
10	9	92	3.68389e+11	3.68389e+11	0
10	9	93	2.97925e+11	2.97925e+11	0
10	9	94	2.47367e+11	2.47367e+11	0
10	9	95	2.14468e+11	2.14468e+11	0
10	9	96	2.43048e+11	2.43048e+11	0
10	9	97	1.42001e+11	1.42001e+11	0
10	9	98	2.83998e+11	2.83998e+11	0
10	9	99	3.65339e+11	3.65339e+11	0
11	10	0	1.83644e+11	1.83644e+11	1
11	10	1	1.84435e+11	1.84435e+11	1
11	10	2	2.32616e+11	2.32616e+11	1
11	10	3	2.47844e+11	2.47844e+11	1
11	10	4	2.55382e+11	2.55382e+11	1
11	10	5	3.08257e+11	3.08257e+11	1
11	10	6	3.09195e+11	3.09195e+11	1
11	10	7	3.37719e+11	3.37719e+11	1
11	10	8	3.44682e+11	3.44682e+11	1
11	10	9	3.2465e+11	3.2465e+11	0
11	10	10	3.65596e+11	3.65596e+11	0
11	10	11	4.7722e+11	4.7722e+11	0
11	10	12	3.14403e+11	3.14403e+11	0
11	10	13	2.68694e+11	2.68694e+11	0
11	10	14	1.84693e+11	1.84693e+11	0
11	10	15	1.1684e+11	1.1684e+11	0
11	10	16	3.03169e+11	3.03169e+11	0
11	10	17	2.94552e+11	2.94552e+11	0
11	10	18	3.61727e+11	3.61727e+11	0
11	10	19	3.75845e+11	3.75845e+11	0
11	10	20	1.09984e+11	1.09984e+11	0
11	10	21	2.41987e+11	2.41987e+11	0
11	10	22	3.49308e+11	3.49308e+11	0
11	10	23	2.53696e+11	2.53696e+11	0
11	10	24	2.67932e+11	2.67932e+11	0
11	10	25	2.7426e+11	2.7426e+11	0
11	10	26	3.41646e+11	3.41646e+11	0
11	10	27	1.76679e+11	1.76679e+11	0
11	10	28	2.81084e+11	2.81084e+11	0
11	10	29	2.34671e+11	2.34671e+11	0
11	10	30	3.65339e+11	3.65339e+11	0
11	10	31	1.71722e+11	1.71722e+11	0
11	10	32	2.94995e+11	2.94995e+11	0
11	10	33	3.48867e+11	3.48867e+11	0
11	10	34	4.05666e+11	4.05666e+11	0
11	10	35	3.49514e+11	3.49514e+11	0
11	10	36	2.11234e+11	2.11234e+11	0
11	10	37	3.1767e+11	3.1767e+11	0
11	10	38	2.3139e+11	2.3139e+11	0
11	10	39	2.85477e+11	2.85477e+11	0
11	10	40	1.26481e+11	1.26481e+11	0
11	10	41	2.58863e+11	2.58863e+11	0
11	10	42	3.41137e+11	3.41137e+11	0
11	10	43	2.41844e+11	2.41844e+11	0
11	10	44	2.4211e+11	2.4211e+11	0
11	10	45	1.31969e+11	1.31969e+11	0
11	10	46	5.59826e+11	5.59826e+11	0
11	10	47	2.00329e+11	2.00329e+11	0
11	10	48	5.15083e+11	5.15083e+11	0
11	10	49	1.12655e+11	1.12655e+11	0
11	10	50	3.76968e+11	3.76968e+11	0
11	10	51	2.83825e+11	2.83825e+11	0
11	10	52	2.52879e+11	2.52879e+11	0
11	10	53	3.17359e+11	3.17359e+11	0
11	10	54	3.79154e+11	3.79154e+11	0
11	10	55	2.8159e+11	2.8159e+11	0
11	10	56	2.16431e+11	2.16431e+11	0
11	10	57	2.79942e+11	2.79942e+11	0
11	10	58	3.0305e+11	3.0305e+11	0
11	10	59	2.85141e+11	2.85141e+11	0
11	10	60	2.54644e+11	2.54644e+11	0
11	10	61	2.52446e+11	2.52446e+11	0
11	10	62	1.39813e+11	1.39813e+11	0
11	10	63	2.97683e+11	2.97683e+11	0
11	10	64	2.3733e+11	2.3733e+11	0
11	10	65	2.05749e+11	2.05749e+11	0
11	10	66	2.23335e+11	2.23335e+11	0
11	10	67	4.38183e+11	4.38183e+11	0
11	10	68	2.65996e+11	2.65996e+11	0
11	10	69	5.2279e+11	5.2279e+11	0
11	10	70	4.73456e+11	4.73456e+11	0
11	10	71	3.35849e+11	3.35849e+11	0
11	10	72	2.31362e+11	2.31362e+11	0
11	10	73	2.54812e+11	2.54812e+11	0
11	10	74	4.26323e+11	4.26323e+11	0
11	10	75	2.1126e+11	2.1126e+11	0
11	10	76	4.36131e+11	4.36131e+11	0
11	10	77	3.65341e+11	3.65341e+11	0
11	10	78	4.45875e+11	4.45875e+11	0
11	10	79	3.04336e+11	3.04336e+11	0
11	10	80	2.04285e+11	2.04285e+11	0
11	10	81	3.8348e+11	3.8348e+11	0
11	10	82	2.8195e+11	2.8195e+11	0
11	10	83	3.55497e+11	3.55497e+11	0
11	10	84	3.86287e+11	3.86287e+11	0
11	10	85	2.73963e+11	2.73963e+11	0
11	10	86	1.75273e+11	1.75273e+11	0
11	10	87	2.97925e+11	2.97925e+11	0
11	10	88	3.40631e+11	3.40631e+11	0
11	10	89	2.05532e+11	2.05532e+11	0
11	10	90	3.46445e+11	3.46445e+11	0
11	10	91	3.11858e+11	3.11858e+11	0
11	10	92	3.01734e+11	3.01734e+11	0
11	10	93	1.42001e+11	1.42001e+11	0
11	10	94	2.45777e+11	2.45777e+11	0
11	10	95	4.15588e+11	4.15588e+11	0
11	10	96	3.79184e+11	3.79184e+11	1
11	10	97	2.2973e+11	2.2973e+11	0
11	10	98	2.62229e+11	2.62229e+11	0
11	10	99	2.9725e+11	2.9725e+11	0
12	11	0	1.83644e+11	1.83644e+11	1
12	11	1	1.84435e+11	1.84435e+11	1
12	11	2	2.32616e+11	2.32616e+11	1
12	11	3	2.47844e+11	2.47844e+11	1
12	11	4	2.55382e+11	2.55382e+11	1
12	11	5	3.08257e+11	3.08257e+11	1
12	11	6	3.09195e+11	3.09195e+11	1
12	11	7	3.37719e+11	3.37719e+11	1
12	11	8	3.44682e+11	3.44682e+11	1
12	11	9	3.79184e+11	3.79184e+11	1
12	11	10	3.2465e+11	3.2465e+11	0
12	11	11	3.65596e+11	3.65596e+11	0
12	11	12	4.7722e+11	4.7722e+11	0
12	11	13	3.14403e+11	3.14403e+11	0
12	11	14	2.68694e+11	2.68694e+11	0
12	11	15	1.84693e+11	1.84693e+11	0
12	11	16	3.03169e+11	3.03169e+11	0
12	11	17	1.1684e+11	1.1684e+11	0
12	11	18	3.61727e+11	3.61727e+11	0
12	11	19	2.94552e+11	2.94552e+11	0
12	11	20	3.75845e+11	3.75845e+11	0
12	11	21	2.41987e+11	2.41987e+11	0
12	11	22	1.09984e+11	1.09984e+11	0
12	11	23	3.49308e+11	3.49308e+11	0
12	11	24	2.53696e+11	2.53696e+11	0
12	11	25	2.67932e+11	2.67932e+11	0
12	11	26	2.7426e+11	2.7426e+11	0
12	11	27	3.41646e+11	3.41646e+11	0
12	11	28	2.81084e+11	2.81084e+11	0
12	11	29	1.76679e+11	1.76679e+11	0
12	11	30	2.34671e+11	2.34671e+11	0
12	11	31	3.65339e+11	3.65339e+11	0
12	11	32	2.94995e+11	2.94995e+11	0
12	11	33	1.71722e+11	1.71722e+11	0
12	11	34	3.48867e+11	3.48867e+11	0
12	11	35	2.62229e+11	2.62229e+11	0
12	11	36	4.05666e+11	4.05666e+11	0
12	11	37	3.49514e+11	3.49514e+11	0
12	11	38	2.11234e+11	2.11234e+11	0
12	11	39	3.1767e+11	3.1767e+11	0
12	11	40	2.3139e+11	2.3139e+11	0
12	11	41	2.85477e+11	2.85477e+11	0
12	11	42	1.26481e+11	1.26481e+11	0
12	11	43	2.58863e+11	2.58863e+11	0
12	11	44	3.41137e+11	3.41137e+11	0
12	11	45	2.41844e+11	2.41844e+11	0
12	11	46	2.4211e+11	2.4211e+11	0
12	11	47	5.59826e+11	5.59826e+11	0
12	11	48	1.31969e+11	1.31969e+11	0
12	11	49	5.15083e+11	5.15083e+11	0
12	11	50	2.00329e+11	2.00329e+11	0
12	11	51	3.76968e+11	3.76968e+11	0
12	11	52	1.12655e+11	1.12655e+11	0
12	11	53	2.83825e+11	2.83825e+11	0
12	11	54	2.52879e+11	2.52879e+11	0
12	11	55	3.17359e+11	3.17359e+11	0
12	11	56	3.79154e+11	3.79154e+11	0
12	11	57	2.8159e+11	2.8159e+11	0
12	11	58	2.16431e+11	2.16431e+11	0
12	11	59	2.79942e+11	2.79942e+11	0
